epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
137,136.574451,29.197911,6.30962e-02,3.23091e-02,1.01818e+00,6.32119e-02,3.24791e-02,1.01926e+00,6.34884e-02,3.27379e-02,1.01990e+00
138,137.374744,29.386365,6.29512e-02,3.19033e-02,1.01584e+00,6.30596e-02,3.20627e-02,1.01680e+00,6.33306e-02,3.23112e-02,1.01736e+00
139,138.226131,29.612880,6.28229e-02,3.15243e-02,1.01377e+00,6.29249e-02,3.16737e-02,1.01463e+00,6.31909e-02,3.19126e-02,1.01512e+00
140,139.162515,29.828325,6.27099e-02,3.11708e-02,1.01195e+00,6.28060e-02,3.13110e-02,1.01272e+00,6.30675e-02,3.15405e-02,1.01314e+00
141,139.980140,30.057983,6.26105e-02,3.08418e-02,1.01034e+00,6.27014e-02,3.09731e-02,1.01103e+00,6.29589e-02,3.11939e-02,1.01139e+00
142,140.802037,30.289067,6.25232e-02,3.05359e-02,1.00894e+00,6.26095e-02,3.06589e-02,1.00955e+00,6.28635e-02,3.08714e-02,1.00986e+00
143,141.650801,30.513328,6.24469e-02,3.02520e-02,1.00770e+00,6.25289e-02,3.03671e-02,1.00825e+00,6.27799e-02,3.05719e-02,1.00852e+00
144,142.487018,30.777970,6.23803e-02,2.99890e-02,1.00663e+00,6.24586e-02,3.00967e-02,1.00711e+00,6.27069e-02,3.02942e-02,1.00734e+00
145,143.292190,31.019332,6.23223e-02,2.97456e-02,1.00569e+00,6.23973e-02,2.98464e-02,1.00612e+00,6.26432e-02,3.00371e-02,1.00632e+00
146,144.102646,31.264564,6.22718e-02,2.95207e-02,1.00488e+00,6.23439e-02,2.96153e-02,1.00526e+00,6.25877e-02,2.97995e-02,1.00543e+00
147,144.920773,31.510228,6.22281e-02,2.93133e-02,1.00417e+00,6.22976e-02,2.94020e-02,1.00452e+00,6.25396e-02,2.95801e-02,1.00466e+00
148,145.752993,31.769106,6.21903e-02,2.91223e-02,1.00356e+00,6.22575e-02,2.92054e-02,1.00387e+00,6.24979e-02,2.93779e-02,1.00399e+00
149,146.533284,32.015820,6.21576e-02,2.89466e-02,1.00304e+00,6.22228e-02,2.90245e-02,1.00331e+00,6.24619e-02,2.91918e-02,1.00341e+00
150,147.414664,32.262812,6.21295e-02,2.87853e-02,1.00258e+00,6.21929e-02,2.88582e-02,1.00283e+00,6.24308e-02,2.90207e-02,1.00291e+00
151,148.229277,32.503506,6.21053e-02,2.86373e-02,1.00219e+00,6.21672e-02,2.87057e-02,1.00241e+00,6.24040e-02,2.88636e-02,1.00248e+00
152,149.064601,32.765521,6.20845e-02,2.85017e-02,1.00186e+00,6.21450e-02,2.85658e-02,1.00206e+00,6.23810e-02,2.87197e-02,1.00211e+00
153,149.873101,33.010526,6.20667e-02,2.83777e-02,1.00157e+00,6.21260e-02,2.84378e-02,1.00175e+00,6.23612e-02,2.85878e-02,1.00179e+00
154,150.672413,33.262786,6.20514e-02,2.82643e-02,1.00132e+00,6.21097e-02,2.83208e-02,1.00149e+00,6.23443e-02,2.84672e-02,1.00152e+00
155,151.454881,33.497136,6.20384e-02,2.81608e-02,1.00111e+00,6.20958e-02,2.82139e-02,1.00126e+00,6.23298e-02,2.83569e-02,1.00128e+00
156,152.232085,33.729965,6.20273e-02,2.80664e-02,1.00093e+00,6.20838e-02,2.81163e-02,1.00107e+00,6.23174e-02,2.82562e-02,1.00109e+00
157,153.017076,33.953612,6.20178e-02,2.79804e-02,1.00078e+00,6.20737e-02,2.80274e-02,1.00091e+00,6.23068e-02,2.81644e-02,1.00092e+00
158,153.942884,34.201129,6.20097e-02,2.79020e-02,1.00065e+00,6.20650e-02,2.79465e-02,1.00077e+00,6.22978e-02,2.80807e-02,1.00077e+00
159,154.731057,34.407720,6.20029e-02,2.78308e-02,1.00054e+00,6.20576e-02,2.78728e-02,1.00065e+00,6.22901e-02,2.80045e-02,1.00065e+00
160,155.556373,34.639856,6.19970e-02,2.77660e-02,1.00045e+00,6.20513e-02,2.78058e-02,1.00055e+00,6.22836e-02,2.79351e-02,1.00054e+00
161,156.427335,34.866505,6.19921e-02,2.77071e-02,1.00037e+00,6.20460e-02,2.77449e-02,1.00046e+00,6.22780e-02,2.78720e-02,1.00045e+00
162,157.278597,35.082217,6.19879e-02,2.76536e-02,1.00030e+00,6.20415e-02,2.76896e-02,1.00039e+00,6.22733e-02,2.78146e-02,1.00038e+00
