epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
163,140.815757,77.626748,4.60830e-03,2.64017e-04,1.66877e+00,4.67931e-03,2.66931e-04,1.75614e+00,4.43448e-03,2.63804e-04,1.74235e+00
164,141.548747,78.057559,4.52128e-03,2.59890e-04,1.63726e+00,4.59223e-03,2.62708e-04,1.72346e+00,4.34342e-03,2.59461e-04,1.70657e+00
165,142.293969,78.512778,4.44137e-03,2.56022e-04,1.60832e+00,4.51219e-03,2.58752e-04,1.69342e+00,4.26019e-03,2.55391e-04,1.67387e+00
166,143.049162,78.982413,4.36777e-03,2.52410e-04,1.58167e+00,4.43835e-03,2.55056e-04,1.66571e+00,4.18394e-03,2.51591e-04,1.64391e+00
167,143.767996,79.415550,4.29972e-03,2.49050e-04,1.55703e+00,4.36992e-03,2.51619e-04,1.64002e+00,4.11385e-03,2.48057e-04,1.61637e+00
168,144.504095,79.866751,4.23645e-03,2.45936e-04,1.53412e+00,4.30611e-03,2.48435e-04,1.61608e+00,4.04911e-03,2.44784e-04,1.59093e+00
169,145.451686,80.327270,4.17726e-03,2.43056e-04,1.51268e+00,4.24621e-03,2.45491e-04,1.59360e+00,3.98894e-03,2.41765e-04,1.56729e+00
170,146.192582,80.793490,4.12151e-03,2.40405e-04,1.49249e+00,4.18957e-03,2.42786e-04,1.57234e+00,3.93264e-03,2.38987e-04,1.54517e+00
171,146.935073,81.264896,4.06862e-03,2.37973e-04,1.47334e+00,4.13559e-03,2.40302e-04,1.55208e+00,3.87956e-03,2.36442e-04,1.52432e+00
172,147.673105,81.723062,4.01808e-03,2.35746e-04,1.45504e+00,4.08376e-03,2.38035e-04,1.53263e+00,3.82912e-03,2.34118e-04,1.50450e+00
173,148.396921,82.167959,3.96945e-03,2.33717e-04,1.43743e+00,4.03363e-03,2.35962e-04,1.51382e+00,3.78084e-03,2.32002e-04,1.48553e+00
174,149.157350,82.627203,3.92237e-03,2.31868e-04,1.42038e+00,3.98486e-03,2.34080e-04,1.49551e+00,3.73430e-03,2.30083e-04,1.46724e+00
175,149.959868,83.110570,3.87654e-03,2.30192e-04,1.40379e+00,3.93713e-03,2.32365e-04,1.47760e+00,3.68914e-03,2.28342e-04,1.44950e+00
176,150.777529,83.604929,3.83174e-03,2.28671e-04,1.38756e+00,3.89021e-03,2.30805e-04,1.45999e+00,3.64509e-03,2.26770e-04,1.43219e+00
177,151.560839,84.075642,3.78777e-03,2.27290e-04,1.37164e+00,3.84394e-03,2.29394e-04,1.44262e+00,3.60193e-03,2.25351e-04,1.41523e+00
178,152.351856,84.569203,3.74452e-03,2.26041e-04,1.35598e+00,3.79817e-03,2.28107e-04,1.42545e+00,3.55952e-03,2.24069e-04,1.39857e+00
179,153.168684,85.086160,3.70191e-03,2.24907e-04,1.34055e+00,3.75285e-03,2.26932e-04,1.40844e+00,3.51774e-03,2.22912e-04,1.38215e+00
180,153.998442,85.618633,3.65990e-03,2.23876e-04,1.32534e+00,3.70793e-03,2.25864e-04,1.39158e+00,3.47652e-03,2.21865e-04,1.36596e+00
181,154.794052,86.096871,3.61846e-03,2.22935e-04,1.31033e+00,3.66339e-03,2.24887e-04,1.37487e+00,3.43584e-03,2.20917e-04,1.34997e+00
182,155.533146,86.537640,3.57762e-03,2.22074e-04,1.29554e+00,3.61926e-03,2.23985e-04,1.35830e+00,3.39568e-03,2.20053e-04,1.33420e+00
183,156.313875,87.032613,3.53740e-03,2.21282e-04,1.28097e+00,3.57557e-03,2.23157e-04,1.34191e+00,3.35606e-03,2.19264e-04,1.31863e+00
184,157.104017,87.534620,3.49783e-03,2.20551e-04,1.26665e+00,3.53237e-03,2.22382e-04,1.32569e+00,3.31703e-03,2.18537e-04,1.30329e+00
185,157.906106,88.050068,3.45898e-03,2.19871e-04,1.25258e+00,3.48972e-03,2.21659e-04,1.30969e+00,3.27861e-03,2.17865e-04,1.28820e+00
186,158.694131,88.549443,3.42091e-03,2.19232e-04,1.23879e+00,3.44769e-03,2.20976e-04,1.29391e+00,3.24086e-03,2.17239e-04,1.27337e+00
187,159.471043,89.036632,3.38367e-03,2.18631e-04,1.22531e+00,3.40636e-03,2.20324e-04,1.27840e+00,3.20384e-03,2.16651e-04,1.25882e+00
188,160.265011,89.532412,3.34733e-03,2.18059e-04,1.21215e+00,3.36580e-03,2.19710e-04,1.26318e+00,3.16762e-03,2.16098e-04,1.24459e+00
189,161.060009,90.031381,3.31195e-03,2.17512e-04,1.19933e+00,3.32608e-03,2.19119e-04,1.24827e+00,3.13224e-03,2.15570e-04,1.23069e+00
190,161.856621,90.530731,3.27554e-03,2.16963e-04,1.18615e+00,3.28435e-03,2.18511e-04,1.23261e+00,3.09693e-03,2.15057e-04,1.21681e+00
191,162.848459,91.011296,3.24060e-03,2.16433e-04,1.17350e+00,3.24248e-03,2.17908e-04,1.21690e+00,3.06116e-03,2.14534e-04,1.20276e+00
192,163.627867,91.500921,3.20882e-03,2.15947e-04,1.16199e+00,3.20646e-03,2.17376e-04,1.20338e+00,3.02904e-03,2.14071e-04,1.19014e+00
193,164.465267,92.019150,3.17453e-03,2.15490e-04,1.14957e+00,3.16432e-03,2.16838e-04,1.18756e+00,2.99435e-03,2.13681e-04,1.17651e+00
194,165.277217,92.534854,3.14517e-03,2.14964e-04,1.13894e+00,3.13109e-03,2.16252e-04,1.17509e+00,2.96455e-03,2.13125e-04,1.16480e+00
195,166.067343,93.040477,3.10865e-03,2.14392e-04,1.12571e+00,3.09271e-03,2.15625e-04,1.16069e+00,2.93030e-03,2.12611e-04,1.15134e+00
196,166.848335,93.537318,3.08057e-03,2.13924e-04,1.11555e+00,3.05717e-03,2.15081e-04,1.14735e+00,2.90068e-03,2.12146e-04,1.13971e+00
197,167.650280,94.055452,3.05631e-03,2.13505e-04,1.10676e+00,3.02919e-03,2.14614e-04,1.13685e+00,2.87556e-03,2.11747e-04,1.12984e+00
198,168.423389,94.544269,3.01611e-03,2.12769e-04,1.09220e+00,2.98905e-03,2.13983e-04,1.12179e+00,2.83965e-03,2.11164e-04,1.11572e+00
199,169.214777,95.051549,2.98480e-03,2.12185e-04,1.08087e+00,2.95599e-03,2.13319e-04,1.10938e+00,2.81000e-03,2.10644e-04,1.10408e+00
200,169.993323,95.546283,2.96607e-03,2.11806e-04,1.07408e+00,2.93010e-03,2.12854e-04,1.09966e+00,2.78850e-03,2.10249e-04,1.09563e+00
201,170.751772,96.020764,2.95038e-03,2.11476e-04,1.06840e+00,2.91067e-03,2.12486e-04,1.09237e+00,2.77113e-03,2.09926e-04,1.08880e+00
202,171.517382,96.500548,2.93489e-03,2.11140e-04,1.06279e+00,2.89164e-03,2.12103e-04,1.08523e+00,2.75411e-03,2.09602e-04,1.08212e+00
203,172.287246,96.954660,2.92009e-03,2.10802e-04,1.05743e+00,2.87335e-03,2.11729e-04,1.07836e+00,2.73775e-03,2.09274e-04,1.07569e+00
204,173.026675,97.407829,2.90412e-03,2.10422e-04,1.05165e+00,2.85397e-03,2.11325e-04,1.07109e+00,2.72062e-03,2.08920e-04,1.06896e+00
205,173.800675,97.866421,2.89176e-03,2.10115e-04,1.04717e+00,2.83809e-03,2.10967e-04,1.06513e+00,2.70657e-03,2.08613e-04,1.06344e+00
206,174.533394,98.314432,2.87047e-03,2.09537e-04,1.03946e+00,2.81138e-03,2.10383e-04,1.05511e+00,2.68362e-03,2.08088e-04,1.05442e+00
207,175.259136,98.768594,2.86128e-03,2.09277e-04,1.03613e+00,2.79950e-03,2.10075e-04,1.05065e+00,2.67286e-03,2.07828e-04,1.05019e+00
208,176.007039,99.217041,2.85159e-03,2.08995e-04,1.03263e+00,2.78727e-03,2.09746e-04,1.04606e+00,2.66187e-03,2.07548e-04,1.04587e+00
209,176.722180,99.661058,2.84357e-03,2.08744e-04,1.02972e+00,2.77716e-03,2.09463e-04,1.04226e+00,2.65205e-03,2.07295e-04,1.04202e+00
210,177.443175,100.109550,2.83611e-03,2.08505e-04,1.02702e+00,2.76725e-03,2.09168e-04,1.03854e+00,2.64321e-03,2.07050e-04,1.03854e+00
211,178.165384,100.560535,2.82910e-03,2.08266e-04,1.02448e+00,2.75757e-03,2.08882e-04,1.03491e+00,2.63477e-03,2.06804e-04,1.03523e+00
212,178.883779,101.006309,2.82215e-03,2.08015e-04,1.02197e+00,2.74824e-03,2.08595e-04,1.03141e+00,2.62647e-03,2.06555e-04,1.03197e+00
213,179.575353,101.426238,2.81653e-03,2.07804e-04,1.01993e+00,2.74057e-03,2.08344e-04,1.02853e+00,2.61956e-03,2.06336e-04,1.02925e+00
214,180.338038,101.896744,2.80888e-03,2.07498e-04,1.01716e+00,2.73089e-03,2.08018e-04,1.02490e+00,2.61060e-03,2.06038e-04,1.02573e+00
215,181.106031,102.366836,2.80445e-03,2.07310e-04,1.01556e+00,2.72472e-03,2.07787e-04,1.02258e+00,2.60502e-03,2.05845e-04,1.02354e+00
216,181.926019,102.807407,2.79990e-03,2.07108e-04,1.01391e+00,2.71840e-03,2.07543e-04,1.02021e+00,2.59939e-03,2.05636e-04,1.02133e+00
217,182.693245,103.290949,2.79598e-03,2.06921e-04,1.01249e+00,2.71262e-03,2.07302e-04,1.01804e+00,2.59423e-03,2.05436e-04,1.01930e+00
218,183.435133,103.744099,2.79203e-03,2.06724e-04,1.01106e+00,2.70731e-03,2.07076e-04,1.01605e+00,2.58929e-03,2.05240e-04,1.01736e+00
219,184.250323,104.221519,2.78873e-03,2.06553e-04,1.00987e+00,2.70273e-03,2.06864e-04,1.01433e+00,2.58511e-03,2.05060e-04,1.01571e+00
220,185.062647,104.701835,2.78585e-03,2.06393e-04,1.00882e+00,2.69864e-03,2.06664e-04,1.01280e+00,2.58128e-03,2.04888e-04,1.01421e+00
221,185.897960,105.208785,2.78294e-03,2.06219e-04,1.00777e+00,2.69461e-03,2.06466e-04,1.01128e+00,2.57754e-03,2.04713e-04,1.01274e+00
222,186.659128,105.687363,2.78061e-03,2.06076e-04,1.00692e+00,2.69120e-03,2.06269e-04,1.01000e+00,2.57433e-03,2.04548e-04,1.01148e+00
223,187.430318,106.142473,2.77860e-03,2.05943e-04,1.00620e+00,2.68835e-03,2.06102e-04,1.00893e+00,2.57160e-03,2.04404e-04,1.01041e+00
224,188.147695,106.580771,2.77569e-03,2.05734e-04,1.00514e+00,2.68454e-03,2.05881e-04,1.00750e+00,2.56765e-03,2.04188e-04,1.00886e+00
225,188.914147,107.066386,2.77397e-03,2.05598e-04,1.00452e+00,2.68204e-03,2.05718e-04,1.00657e+00,2.56536e-03,2.04049e-04,1.00795e+00
226,189.654423,107.521838,2.77270e-03,2.05496e-04,1.00406e+00,2.68017e-03,2.05583e-04,1.00586e+00,2.56350e-03,2.03931e-04,1.00722e+00
227,190.402810,108.000078,2.77149e-03,2.05391e-04,1.00362e+00,2.67839e-03,2.05441e-04,1.00520e+00,2.56176e-03,2.03814e-04,1.00654e+00
228,191.140673,108.467536,2.77047e-03,2.05301e-04,1.00325e+00,2.67691e-03,2.05326e-04,1.00464e+00,2.56025e-03,2.03709e-04,1.00595e+00
229,191.906409,108.959760,2.76951e-03,2.05208e-04,1.00290e+00,2.67548e-03,2.05205e-04,1.00410e+00,2.55881e-03,2.03604e-04,1.00538e+00
230,192.651302,109.433059,2.76869e-03,2.05127e-04,1.00261e+00,2.67429e-03,2.05100e-04,1.00366e+00,2.55757e-03,2.03509e-04,1.00489e+00
231,193.400151,109.896723,2.76794e-03,2.05047e-04,1.00233e+00,2.67319e-03,2.04983e-04,1.00324e+00,2.55639e-03,2.03410e-04,1.00443e+00
232,194.160948,110.374954,2.76722e-03,2.04968e-04,1.00208e+00,2.67215e-03,2.04881e-04,1.00285e+00,2.55531e-03,2.03318e-04,1.00401e+00
