epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
112,621.107833,305.389660,3.22043e-03,3.12944e-04,1.16619e+00,3.14099e-03,3.12603e-04,1.17881e+00,3.00471e-03,3.05490e-04,1.18058e+00
113,626.469643,308.029185,3.20980e-03,3.10547e-04,1.16234e+00,3.13008e-03,3.10208e-04,1.17471e+00,2.99394e-03,3.03184e-04,1.17635e+00
114,631.733761,310.676080,3.19947e-03,3.08215e-04,1.15860e+00,3.11947e-03,3.07875e-04,1.17073e+00,2.98347e-03,3.00942e-04,1.17223e+00
115,637.090101,313.292780,3.18943e-03,3.05948e-04,1.15497e+00,3.10915e-03,3.05610e-04,1.16686e+00,2.97329e-03,2.98763e-04,1.16823e+00
116,642.606008,316.043109,3.17966e-03,3.03747e-04,1.15143e+00,3.09912e-03,3.03404e-04,1.16309e+00,2.96339e-03,2.96647e-04,1.16434e+00
117,647.907133,318.699020,3.17015e-03,3.01606e-04,1.14799e+00,3.08935e-03,3.01271e-04,1.15943e+00,2.95375e-03,2.94588e-04,1.16056e+00
118,653.307766,321.372252,3.16091e-03,2.99523e-04,1.14464e+00,3.07985e-03,2.99202e-04,1.15586e+00,2.94438e-03,2.92584e-04,1.15688e+00
119,658.845803,324.138971,3.15190e-03,2.97496e-04,1.14138e+00,3.07060e-03,2.97186e-04,1.15239e+00,2.93526e-03,2.90635e-04,1.15329e+00
120,664.323535,326.864120,3.14315e-03,2.95523e-04,1.13821e+00,3.06160e-03,2.95223e-04,1.14901e+00,2.92639e-03,2.88739e-04,1.14981e+00
121,669.831911,329.562027,3.13462e-03,2.93602e-04,1.13512e+00,3.05282e-03,2.93304e-04,1.14572e+00,2.91775e-03,2.86890e-04,1.14641e+00
122,675.325474,332.324608,3.12631e-03,2.91731e-04,1.13211e+00,3.04428e-03,2.91434e-04,1.14251e+00,2.90934e-03,2.85090e-04,1.14311e+00
123,680.604149,334.936924,3.11823e-03,2.89908e-04,1.12918e+00,3.03597e-03,2.89610e-04,1.13939e+00,2.90115e-03,2.83339e-04,1.13989e+00
124,685.969604,337.634284,3.11035e-03,2.88135e-04,1.12633e+00,3.02787e-03,2.87835e-04,1.13635e+00,2.89317e-03,2.81635e-04,1.13676e+00
125,691.408926,340.320340,3.10268e-03,2.86406e-04,1.12355e+00,3.01998e-03,2.86114e-04,1.13339e+00,2.88541e-03,2.79974e-04,1.13370e+00
126,696.920457,343.044415,3.09521e-03,2.84722e-04,1.12085e+00,3.01229e-03,2.84439e-04,1.13051e+00,2.87784e-03,2.78357e-04,1.13073e+00
127,702.466247,345.774634,3.08793e-03,2.83082e-04,1.11821e+00,3.00479e-03,2.82804e-04,1.12769e+00,2.87047e-03,2.76782e-04,1.12784e+00
128,707.947206,348.494627,3.08084e-03,2.81483e-04,1.11564e+00,2.99749e-03,2.81212e-04,1.12495e+00,2.86329e-03,2.75248e-04,1.12502e+00
129,713.379847,351.156244,3.07392e-03,2.79922e-04,1.11314e+00,2.99037e-03,2.79658e-04,1.12228e+00,2.85630e-03,2.73751e-04,1.12227e+00
130,718.987165,353.924990,3.06719e-03,2.78403e-04,1.11070e+00,2.98342e-03,2.78147e-04,1.11967e+00,2.84948e-03,2.72293e-04,1.11959e+00
131,724.707380,356.746537,3.06062e-03,2.76923e-04,1.10832e+00,2.97665e-03,2.76676e-04,1.11713e+00,2.84283e-03,2.70872e-04,1.11698e+00
132,730.232322,359.500828,3.05422e-03,2.75479e-04,1.10600e+00,2.97003e-03,2.75238e-04,1.11465e+00,2.83635e-03,2.69485e-04,1.11443e+00
133,735.664888,362.165774,3.04798e-03,2.74071e-04,1.10374e+00,2.96359e-03,2.73839e-04,1.11223e+00,2.83004e-03,2.68131e-04,1.11195e+00
134,741.078128,364.847751,3.04189e-03,2.72696e-04,1.10154e+00,2.95730e-03,2.72468e-04,1.10987e+00,2.82388e-03,2.66812e-04,1.10953e+00
135,746.482313,367.502437,3.03595e-03,2.71356e-04,1.09939e+00,2.95116e-03,2.71129e-04,1.10757e+00,2.81787e-03,2.65525e-04,1.10717e+00
136,751.737469,370.135334,3.03016e-03,2.70050e-04,1.09729e+00,2.94518e-03,2.69821e-04,1.10532e+00,2.81201e-03,2.64270e-04,1.10487e+00
137,757.201774,372.769673,3.02450e-03,2.68773e-04,1.09524e+00,2.93934e-03,2.68544e-04,1.10313e+00,2.80630e-03,2.63046e-04,1.10262e+00
138,762.625870,375.463670,3.01899e-03,2.67528e-04,1.09325e+00,2.93364e-03,2.67294e-04,1.10099e+00,2.80072e-03,2.61849e-04,1.10043e+00
139,768.009756,378.175685,3.01361e-03,2.66313e-04,1.09130e+00,2.92808e-03,2.66079e-04,1.09890e+00,2.79528e-03,2.60682e-04,1.09829e+00
140,773.273613,380.744590,3.00835e-03,2.65126e-04,1.08940e+00,2.92265e-03,2.64891e-04,1.09687e+00,2.78997e-03,2.59543e-04,1.09621e+00
141,778.777951,383.432323,3.00323e-03,2.63967e-04,1.08754e+00,2.91735e-03,2.63723e-04,1.09488e+00,2.78479e-03,2.58431e-04,1.09417e+00
142,784.307709,386.160395,2.99822e-03,2.62834e-04,1.08573e+00,2.91218e-03,2.62576e-04,1.09294e+00,2.77974e-03,2.57344e-04,1.09219e+00
143,789.906705,388.902246,2.99334e-03,2.61727e-04,1.08396e+00,2.90713e-03,2.61456e-04,1.09104e+00,2.77480e-03,2.56282e-04,1.09025e+00
144,795.548541,391.724580,2.98857e-03,2.60644e-04,1.08223e+00,2.90221e-03,2.60363e-04,1.08919e+00,2.76999e-03,2.55243e-04,1.08836e+00
145,800.823485,394.390692,2.98391e-03,2.59585e-04,1.08054e+00,2.89740e-03,2.59295e-04,1.08739e+00,2.76529e-03,2.54228e-04,1.08651e+00
146,806.141589,397.014239,2.97936e-03,2.58552e-04,1.07890e+00,2.89270e-03,2.58246e-04,1.08563e+00,2.76070e-03,2.53237e-04,1.08471e+00
147,811.670194,399.763690,2.97492e-03,2.57541e-04,1.07729e+00,2.88812e-03,2.57221e-04,1.08391e+00,2.75622e-03,2.52267e-04,1.08294e+00
148,817.254587,402.553900,2.97058e-03,2.56553e-04,1.07572e+00,2.88364e-03,2.56219e-04,1.08223e+00,2.75184e-03,2.51320e-04,1.08123e+00
